534,0
535,31
536,15
537,30
538,22
539,22
540,0
541,15
542,91
543,0
544,0
545,50
546,0
547,0
548,88
549,33
550,0
551,2
552,59
553,0
554,0
555,6
556,66
557,11
558,13
559,6
560,12
561,2
562,12
563,10
564,3
565,26
566,47
567,10
568,13
569,2
570,55
571,45
572,6
573,20
574,38
575,4
576,11
577,13
578,6
579,121
580,60
581,31
582,5
583,14
584,0
585,26
586,70
587,1
588,0
589,6
590,9
591,12
592,13
593,49
594,7
595,61
596,64
597,3
598,20
599,15
600,5
601,32
602,0
603,38
604,1
605,6
606,1
607,0
608,85
609,2
610,54
611,0
612,1
613,59
614,9
615,17
616,0
617,0
618,0
619,44
620,19
621,0
622,20
623,47
624,19
625,0
626,61
627,20
628,0
629,33
630,119
631,46
632,0
633,44
634,39
635,2
636,4
637,103
638,105
639,388
640,1
641,6
642,0
643,168
644,1
645,0
646,65
647,19
648,10
649,0
650,36
651,0
652,31
653,25
654,0
655,4
656,0
657,0
658,10
659,72
660,4
661,1
662,26
663,0
664,57
665,101
666,5
667,132
668,49
669,16
670,5
671,5
672,15
673,0
674,0
675,93
676,29
677,77
678,2
679,1
680,11
681,42
682,103
683,0
684,7
685,0
686,56
687,38
688,64
689,0
690,19
691,1
692,90
693,120
694,20
695,14
696,117
697,123
698,40
699,27
700,168
701,23
702,65
703,3
704,69
705,0
706,0
707,29
708,44
709,32
710,3
711,7
712,107
713,135
714,0
715,31
716,8
717,3
718,0
719,24
720,0
721,42
722,106
723,42
724,81
725,100
726,42
727,17
728,22
729,43
730,77
731,69
732,11
733,43
734,1
735,31
736,12
737,0
738,26
739,2
740,138
741,53
742,68
743,5
744,61
745,63
746,37
747,32
748,16
749,5
750,0
751,10
752,98
753,88
754,91
755,58
756,55
757,6
758,209
759,81
760,0
761,1
762,72
763,21
764,3
765,0
766,0
767,0
768,14
769,258
770,0
771,50
772,3
773,31
774,51
775,0
776,48
777,1
778,27
779,0
780,1
781,23
782,23
783,4
784,0
785,35
786,8
787,1
788,1
789,32
790,4
791,8
792,101
793,28
794,75
795,38
796,0
797,7
798,16
799,74
800,129
801,160
802,104
803,0
804,11
805,3
806,92
807,0
808,48
809,65
810,1
811,72
812,1
813,43
814,96
815,0
816,71
817,17
818,0
819,88
820,22
821,0
822,125
823,117
824,23
825,105
826,4
827,117
828,0
829,1
830,5
831,15
832,0
833,18
834,72
835,4
836,1
837,0
838,1
839,21
840,70
841,107
842,47
843,0
844,19
845,22
846,90
847,52
848,71
849,77
850,15
851,0
852,2
853,97
854,54
855,60
856,23
857,7
858,55
859,59
860,0
861,22
862,9
863,8
864,46
865,56
866,1
867,4
868,16
869,4
870,15
871,2
872,50
873,11
874,6
875,88
876,6
877,62
878,0
879,51
880,13
881,3
882,48
883,4
884,4
885,50
886,27
887,1
888,84
889,10
890,18
891,56
892,1
893,45
894,184
895,69
896,3
897,32
898,25
899,158
900,2
901,97
902,1
903,32
904,55
905,1
906,105
907,23
908,161
909,41
910,0
911,4
912,7
913,38
914,169
915,122
916,144
917,46
918,11
919,88
920,66
921,0
922,5
923,11
924,89
925,3
926,16
927,104
928,61
929,3
930,1
931,41
932,122
933,136
934,52
935,58
936,56
937,45
938,7
939,10
940,0
941,72
942,4
943,21
944,113
945,9
946,105
947,11
948,56
949,14
950,110
951,74
952,1
953,28
954,34
955,34
956,49
957,145
958,44
959,7
960,0
961,44
962,27
963,50
964,120
965,47
966,12
967,101
968,17
969,62
970,55
971,72
972,29
973,3
974,187
975,145
976,7
977,139
978,5
979,32
980,82
981,0
982,169
983,7
984,148
985,68
986,0
987,41
988,11
989,4
990,48
991,8
992,9
993,6
994,3
995,5
996,6
997,88
998,90
999,37
1000,8
1001,21
1002,1
1003,0
1004,7
1005,84
1006,77
1007,41
1008,9
1009,71
1010,10
1011,1
1012,23
1013,115
1014,36
1015,38
1016,12
1017,40
1018,32
1019,72
1020,98
1021,25
1022,1
1023,2
1024,15
1025,81
1026,0
1027,132
1028,1
1029,5
1030,66
1031,10
1032,55
1033,116
1034,49
1035,42
1036,45
1037,10
1038,126
1039,4
1040,16
1041,23
1042,3
1043,1
1044,12
1045,6
1046,56
1047,47
1048,10
1049,7
1050,41
1051,45
1052,1
1053,1
1054,160
1055,46
1056,54
1057,8
1058,2
1059,83
1060,119
1061,17
1062,41
1063,14
1064,1
1065,1
1066,124
1067,66
1068,12
1069,23
1070,132
1071,139
1072,29
1073,26
1074,11
1075,33
1076,45
1077,15
1078,23
1079,63
1080,9
1081,3
1082,23
1083,13
1084,34
1085,21
1086,26
1087,73
1088,2
1089,62
1090,138
1091,194
1092,39
1093,126
1094,99
1095,4
1096,6
1097,19
1098,40
1099,11
1100,5
1101,0
1102,23
1103,29
1104,1
1105,0
1106,10
1107,9
1108,14
1109,41
1110,3
1111,6
1112,16
1113,81
1114,0
1115,0
1116,114
1117,36
1118,84
1119,1
1120,3
1121,111
1122,18
1123,5
1124,21
1125,16
1126,201
1127,9
1128,76
1129,9
1130,71
1131,62
1132,127
1133,33
1134,5
1135,0
1136,7
1137,2
1138,16
1139,1
1140,73
1141,1
1142,62
1143,0
1144,35
1145,198
1146,10
1147,123
1148,6
1149,48
1150,28
1151,89
1152,89
1153,28
1154,88
1155,42
1156,49
1157,3
1158,29
1159,118
1160,2
1161,28
1162,108
1163,146
1164,120
1165,17
1166,38
1167,89
1168,0
1169,0
1170,186
1171,14
1172,104
1173,75
1174,0
1175,15
1176,11
1177,28
1178,11
1179,152
1180,1
1181,9
1182,24
1183,3
1184,83
1185,111
1186,37
1187,0
1188,53
1189,123
1190,133
1191,63
1192,75
1193,118
1194,0
1195,27
1196,30
1197,70
1198,109
1199,57
1200,24
1201,0
1202,40
1203,28
1204,6
1205,8
1206,81
1207,122
1208,9
1209,156
1210,19
1211,46
1212,0
1213,84
1214,78
1215,18
1216,62
1217,180
1218,7
1219,27
1220,9
1221,80
1222,0
1223,5
1224,123
1225,77
1226,129
1227,15
1228,16
1229,88
1230,4
1231,1
1232,67
1233,107
1234,9
1235,48
1236,31
1237,124
1238,2
1239,3
1240,36
1241,5
1242,34
1243,3
1244,5
1245,17
1246,127
1247,120
1248,4
1249,7
1250,95
1251,64
1252,74
1253,106
1254,8
1255,10
1256,34
1257,67
1258,47
1259,70
1260,140
1261,181
1262,0
1263,16
1264,61
1265,7
1266,6
1267,2
1268,4
1269,202
1270,2
1271,11
1272,34
1273,8
1274,103
1275,153
1276,9
1277,41
1278,59
1279,3
1280,21
1281,11
1282,5
1283,27
1284,110
1285,9
1286,47
1287,91
1288,10
1289,90
1290,60
1291,129
1292,54
1293,108
1294,21
1295,4
1296,11
1297,4
1298,14
1299,17
1300,34
1301,11
1302,31
1303,4
1304,76
1305,34
1306,23
1307,91
1308,122
1309,28
1310,16
1311,159
1312,3
1313,37
1314,0
1315,1
1316,112
1317,27
1318,7
1319,280
1320,1
1321,9
1322,40
1323,93
1324,32
1325,37
1326,2
1327,48
1328,17
1329,116
1330,96
1331,143
1332,8
1333,99
1334,45
1335,39
1336,37
1337,18
1338,13
1339,1
1340,7
1341,22
1342,6
1343,0
1344,197
1345,33
1346,30
1347,48
1348,8
1349,218
1350,11
1351,10
1352,3
1353,13
1354,139
1355,14
1356,124
1357,68
1358,22
1359,6
1360,63
1361,103
1362,18
1363,11
1364,7
1365,1
1366,5
1367,1
1368,17
1369,28
1370,15
1371,23
1372,174
1373,85
1374,8
1375,1
1376,56
1377,1
1378,3
1379,122
1380,52
1381,14
1382,8
1383,67
1384,89
1385,122
1386,7
1387,27
1388,36
1389,45
1390,2
1391,0
1392,3
1393,10
1394,2
1395,2
1396,177
1397,12
1398,11
1399,3
1400,3
1401,16
1402,6
1403,36
1404,10
1405,90
1406,3
1407,134
1408,53
1409,86
1410,22
1411,7
1412,39
1413,41
1414,22
1415,1
1416,28
1417,2
1418,95
1419,114
1420,49
1421,124
1422,0
1423,30
1424,9
1425,71
1426,66
1427,65
1428,39
1429,8
1430,7
1431,9
1432,77
1433,1
1434,58
1435,8
1436,52
1437,10
1438,7
1439,4
1440,3
1441,3
1442,93
1443,59
1444,4
1445,3
1446,14
1447,135
1448,9
1449,92
1450,6
1451,91
1452,9
1453,17
1454,228
1455,102
1456,55
1457,66
1458,127
1459,18
1460,5
1461,56
1462,0
1463,69
1464,5
1465,98
1466,7
1467,1
1468,7
1469,63
1470,165
1471,21
1472,121
1473,34
1474,31
1475,29
1476,118
1477,9
1478,1
1479,36
1480,94
1481,49
1482,20
1483,14
1484,19
1485,1
1486,15
1487,3
1488,92
1489,105
1490,107
1491,181
1492,8
1493,92
1494,19
1495,0
1496,8
1497,8
1498,4
1499,23
1500,29
1501,79
1502,14
1503,5
1504,77
1505,18
1506,136
1507,2
1508,32
1509,94
1510,9
1511,0
1512,37
1513,44
1514,54
1515,95
1516,44
1517,10
1518,124
1519,67
1520,80
1521,3
1522,20
1523,61
1524,16
1525,3
1526,13
1527,89
1528,2
1529,112
1530,53
1531,8
1532,3
1533,43
1534,135
1535,14
1536,86
1537,2
1538,40
1539,0
1540,85
1541,16
1542,1
1543,164
1544,2
1545,15
1546,2
1547,17
1548,91
1549,11
1550,0
1551,71
1552,157
1553,105
1554,90
1555,80
1556,24
1557,233
1558,3
1559,23
1560,19
1561,13
1562,206
1563,89
1564,68
1565,7
1566,0
1567,113
1568,22
1569,74
1570,14
1571,16
1572,101
1573,30
1574,79
1575,30
1576,14
1577,4
1578,30
1579,100
1580,120
1581,13
1582,37
1583,55
1584,3
1585,71
1586,11
1587,223
1588,13
1589,40
1590,46
1591,89
1592,17
1593,6
1594,28
1595,3
1596,1
1597,10
1598,21
1599,144
1600,1
1601,83
1602,98
1603,54
1604,142
1605,15
1606,122
1607,15
1608,49
1609,193
1610,33
1611,28
1612,15
1613,26
1614,46
1615,129
1616,29
1617,63
1618,77
1619,19
1620,15
1621,3
1622,11
1623,52
1624,8
1625,3
1626,3
1627,2
1628,7
1629,7
1630,6
1631,22
1632,76
1633,32
1634,0
1635,0
1636,3
1637,10
1638,179
1639,0
1640,7
1641,19
1642,7
1643,45
1644,6
1645,29
1646,66
1647,69
1648,63
1649,1
1650,34
1651,71
1652,136
1653,26
1654,19
1655,55
1656,12
1657,17
1658,14
1659,4
1660,8
1661,6
1662,16
1663,29
1664,6
1665,33
1666,21
1667,49
1668,166
1669,107
1670,37
1671,36
1672,8
1673,159
1674,110
1675,1
1676,11
1677,9
1678,24
1679,2
1680,21
1681,40
1682,14
1683,24
1684,142
1685,52
1686,62
1687,46
1688,22
1689,15
1690,10
1691,105
1692,33
1693,32
1694,29
1695,13
1696,257
1697,39
1698,72
1699,236
1700,12
1701,2
1702,45
1703,17
1704,52
1705,24
1706,41
1707,57
1708,14
1709,32
1710,5
1711,17
1712,74
1713,81
1714,40
1715,129
1716,4
1717,69
1718,1
1719,1
1720,19
1721,80
1722,9
1723,15
1724,7
1725,121
1726,22
1727,172
1728,23
1729,2
1730,26
1731,1
1732,72
1733,61
1734,23
1735,27
1736,51
1737,21
1738,14
1739,80
1740,15
1741,7
1742,103
1743,30
1744,8
1745,8
1746,22
1747,36
1748,16
1749,25
1750,120
1751,11
1752,11
1753,125
1754,11
1755,21
1756,6
1757,14
1758,95
1759,26
1760,7
1761,103
1762,24
1763,73
1764,67
1765,43
1766,38
1767,18
1768,21
1769,23
1770,31
1771,9
1772,38
1773,119
1774,71
1775,3
1776,0
1777,107
1778,47
1779,131
1780,8
1781,28
1782,0
1783,41
1784,113
1785,24
1786,106
1787,74
1788,102
1789,78
1790,45
1791,139
1792,200
1793,9
1794,111
1795,60
1796,106
1797,12
1798,156
1799,10
1800,56
1801,113
1802,9
1803,44
1804,9
1805,11
1806,36
1807,5
1808,5
1809,84
1810,36
1811,7
1812,22
1813,8
1814,61
1815,94
1816,3
1817,8
1818,20
1819,166
1820,16
1821,1
1822,119
1823,81
1824,100
1825,45
1826,5
1827,48
1828,1
1829,31
1830,18
1831,128
1832,159
1833,6
1834,43
1835,79
1836,83
1837,49
1838,3
1839,14
1840,133
1841,77
1842,5
1843,85
1844,26
1845,58
1846,36
1847,3
1848,27
1849,2
1850,28
1851,33
1852,123
1853,2
1854,12
1855,55
1856,108
1857,65
1858,1
1859,64
1860,79
1861,417
1862,30
1863,29
1864,12
1865,26
1866,8
1867,2
1868,59
1869,19
1870,4
1871,7
1872,3
1873,26
1874,33
1875,7
1876,88
1877,3
1878,32
1879,31
1880,130
1881,10
1882,84
1883,15
1884,13
1885,75
1886,30
1887,174
1888,94
1889,184
1890,9
1891,20
1892,8
1893,9
1894,46
1895,23
1896,20
1897,55
1898,89
1899,3
1900,14
1901,127
1902,33
1903,38
1904,60
1905,75
1906,2
1907,10
1908,23
1909,12
1910,19
1911,2
1912,5
1913,28
1914,77
1915,109
1916,104
1917,6
1918,18
1919,27
1920,53
1921,9
1922,80
1923,20
1924,60
1925,3
1926,110
1927,52
1928,99
1929,105
1930,58
1931,13
1932,127
1933,8
1934,180
1935,174
1936,2
1937,166
1938,4
1939,82
1940,27
1941,45
1942,177
1943,25
1944,22
1945,94
1946,0
1947,75
1948,19
1949,25
1950,4
1951,46
1952,30
1953,167
1954,1
1955,181
1956,33
1957,22
1958,25
1959,2
1960,84
1961,1
1962,53
1963,72
1964,23
1965,9
1966,11
1967,56
1968,146
1969,10
1970,56
1971,56
1972,1
1973,7
1974,158
1975,2
1976,1
1977,88
1978,18
1979,63
1980,175
1981,17
1982,78
1983,4
1984,44
1985,66
1986,13
1987,2
1988,4
1989,10
1990,52
1991,151
1992,10
1993,134
1994,25
1995,23
1996,111
1997,7
1998,4
1999,64
2000,11
2001,59
2002,86
2003,19
2004,18
2005,23
2006,163
2007,36
2008,17
2009,77
2010,41
2011,1
2012,165
2013,18
2014,4
2015,130
2016,29
2017,30
2018,28
2019,44
2020,18
2021,76
2022,139
2023,135
2024,2
2025,3
2026,3
2027,129
2028,85
2029,16
2030,97
2031,33
2032,64
2033,27
2034,24
2035,26
2036,100
2037,116
2038,19
2039,16
2040,14
2041,35
2042,36
2043,17
2044,44
2045,9
2046,39
2047,70
2048,29
2049,45
2050,3
2051,33
2052,18
2053,90
2054,95
2055,13
2056,20
2057,25
2058,10
2059,60
2060,19
2061,12
2062,88
2063,59
2064,73
2065,168
2066,76
2067,9
2068,26
2069,54
2070,25
2071,5
2072,59
2073,30
2074,3
2075,0
2076,127
2077,15
2078,1
2079,8
2080,2
2081,26
2082,107
2083,132
2084,29
2085,89
2086,47
2087,16
2088,43
2089,20
2090,157
2091,0
2092,2
2093,67
2094,24
2095,13
2096,19
2097,23
2098,3
2099,17
2100,18
2101,150
2102,0
2103,69
2104,28
2105,15
2106,10
2107,21
2108,223
2109,60
2110,37
2111,12
2112,6
2113,41
2114,13
2115,31
2116,48
2117,163
2118,56
2119,16
2120,37
2121,17
2122,31
2123,17
2124,6
2125,5
2126,11
2127,41
2128,34
2129,89
2130,3
2131,44
2132,59
2133,185
2134,22
2135,41
2136,85
2137,11
2138,21
2139,6
2140,18
2141,23
2142,33
2143,181
2144,98
2145,194
2146,160
2147,10
2148,2
2149,6
2150,9
2151,20
2152,21
2153,71
2154,3
2155,55
2156,16
2157,18
2158,8
2159,42
2160,59
2161,52
2162,22
2163,5
2164,76
2165,80
2166,62
2167,17
2168,19
2169,102
2170,194
2171,16
2172,90
2173,6
2174,21
2175,32
2176,22
2177,1
2178,106
2179,109
2180,16
2181,85
2182,183
2183,48
2184,1
2185,35
2186,118
2187,51
2188,26
2189,76
2190,26
2191,81
2192,5
2193,7
2194,28
2195,47
2196,18
2197,64
2198,6
2199,103
2200,18
2201,104
2202,6
2203,81
2204,140
2205,160
2206,154
2207,128
2208,81
2209,16
2210,131
2211,5
2212,130
2213,37
2214,22
2215,0
2216,107
2217,104
2218,87
2219,51
2220,27
2221,55
2222,7
2223,12
2224,59
2225,16
2226,54
2227,7
2228,52
2229,58
2230,16
2231,0
2232,67
2233,20
2234,17
2235,14
2236,10
2237,13
2238,30
2239,35
2240,117
2241,2
2242,3
2243,100
2244,117
2245,18
2246,14
2247,9
2248,74
2249,220
2250,2
2251,1
2252,23
2253,23
2254,21
2255,224
2256,49
2257,14
2258,57
2259,25
2260,32
2261,39
2262,115
2263,3
2264,15
2265,128
2266,40
2267,15
2268,161
2269,21
2270,18
2271,6
2272,15
2273,73
2274,18
2275,25
2276,25
2277,13
2278,19
2279,7
2280,23
2281,154
2282,3
2283,25
2284,98
2285,80
2286,28
2287,101
2288,36
2289,134
2290,67
2291,0
2292,11
2293,1
2294,167
2295,38
2296,130
2297,32
2298,33
2299,185
2300,45
2301,49
2302,40
2303,216
2304,104
2305,12
2306,91
2307,64
2308,52
2309,117
2310,6
2311,68
2312,1
2313,33
2314,4
2315,123
2316,12
2317,39
2318,30
2319,1
2320,54
2321,1
2322,73
2323,40
2324,26
2325,98
2326,54
2327,3
2328,10
2329,9
2330,51
2331,14
2332,5
2333,64
2334,19
2335,44
2336,115
2337,34
2338,240
2339,14
2340,13
2341,58
2342,15
2343,182
2344,71
2345,70
2346,10
2347,58
2348,10
2349,94
2350,10
2351,25
2352,108
2353,46
2354,16
2355,123
2356,40
2357,70
2358,63
2359,180
2360,118
2361,73
2362,74
2363,125
2364,14
2365,60
2366,58
2367,12
2368,23
2369,98
2370,11
2371,108
2372,39
2373,177
2374,32
2375,69
2376,70
2377,133
2378,33
2379,161
2380,6
2381,114
2382,71
2383,14
2384,48
2385,65
2386,102
2387,32
2388,60
2389,14
2390,10
2391,17
2392,43
2393,15
2394,29
2395,26
2396,10
2397,192
2398,62
2399,0
2400,126
2401,81
2402,0
2403,39
2404,78
2405,6
2406,6
2407,66
2408,10
2409,31
2410,39
2411,67
2412,23
2413,75
2414,3
2415,2
2416,130
2417,62
2418,56
2419,56
2420,20
2421,11
2422,22
2423,11
2424,118
2425,3
2426,20
2427,12
2428,3
2429,45
2430,6
2431,21
2432,1
2433,107
2434,45
2435,10
2436,52
2437,17
2438,9
2439,45
2440,5
2441,48
2442,25
2443,19
2444,5
2445,69
2446,6
2447,48
2448,26
2449,38
2450,26
2451,56
2452,108
2453,10
2454,25
2455,166
2456,9
2457,32
2458,3
2459,54
2460,8
2461,17
2462,147
2463,45
2464,102
2465,28
2466,281
2467,110
2468,14
2469,100
2470,117
2471,61
2472,27
2473,87
2474,3
2475,75
2476,11
2477,56
2478,6
2479,22
2480,147
2481,4
2482,8
2483,69
2484,7
2485,41
2486,14
2487,57
2488,3
2489,24
2490,110
2491,13
2492,1
2493,36
2494,17
2495,55
2496,9
2497,16
2498,186
2499,6
2500,217
2501,47
2502,27
2503,7
2504,6
2505,70
2506,7
2507,25
2508,110
2509,213
2510,81
2511,48
2512,26
2513,19
2514,4
2515,59
2516,57
2517,163
2518,129
2519,79
2520,66
2521,75
2522,88
2523,1
2524,15
2525,154
2526,10
2527,122
2528,146
2529,131
2530,36
2531,70
2532,72
2533,78
2534,0
2535,40
2536,70
2537,163
2538,15
2539,51
2540,5
2541,132
2542,145
2543,76
2544,108
2545,56
2546,12
2547,28
2548,0
2549,16
2550,37
2551,13
2552,112
2553,119
2554,155
2555,12
2556,65
2557,44
2558,38
2559,28
2560,55
2561,27
2562,22
2563,35
2564,65
2565,37
2566,12
2567,75
2568,27
2569,46
2570,91
2571,84
2572,126
2573,57
2574,15
2575,146
2576,12
2577,60
2578,92
2579,2
2580,35
2581,9
2582,23
2583,34
2584,50
2585,7
2586,30
2587,27
2588,60
2589,20
2590,35
2591,86
2592,19
2593,77
2594,11
2595,75
2596,36
2597,40
2598,2
2599,6
2600,123
2601,27
2602,133
2603,95
2604,42
2605,71
2606,40
2607,16
2608,0
2609,89
2610,36
2611,4
2612,23
2613,71
2614,29
2615,20
2616,8
2617,14
2618,55
2619,31
2620,0
2621,73
2622,9
2623,1
2624,6
2625,4
2626,16
2627,5
2628,7
2629,62
2630,15
2631,29
2632,130
2633,131
2634,1
2635,46
2636,51
2637,6
2638,14
2639,66
2640,17
2641,21
2642,24
2643,15
2644,6
2645,29
2646,12
2647,9
2648,30
2649,4
2650,7
2651,23
2652,21
2653,52
2654,86
2655,60
2656,14
2657,60
2658,145
2659,71
2660,73
2661,35
2662,12
2663,3
2664,24
2665,8
2666,8
2667,22
2668,57
2669,59
2670,5
2671,52
2672,6
2673,10
2674,126
2675,54
2676,36
2677,31
2678,11
2679,28
2680,30
2681,1
2682,1
2683,7
2684,63
2685,15
2686,28
2687,5
2688,44
2689,14
2690,99
2691,32
2692,48
2693,2
2694,21
2695,16
2696,12
2697,218
2698,24
2699,95
2700,20
2701,70
2702,23
2703,17
2704,45
2705,85
2706,3
2707,90
2708,25
2709,89
2710,116
2711,67
2712,2
2713,7
2714,6
2715,118
2716,13
2717,29
2718,2
2719,83
2720,22
2721,9
2722,4
2723,12
2724,38
2725,20
2726,23
2727,1
2728,12
2729,67
2730,105
2731,63
2732,42
2733,29
2734,130
2735,12
2736,15
2737,16
2738,30
2739,40
2740,17
2741,36
2742,46
2743,20
2744,33
2745,4
2746,3
2747,128
2748,148
2749,33
2750,1
2751,0
2752,12
2753,6
2754,27
2755,78
2756,31
2757,13
2758,49
2759,32
2760,81
2761,4
2762,79
2763,59
2764,21
2765,42
2766,6
2767,16
2768,106
2769,46
2770,27
2771,49
2772,165
2773,5
2774,159
2775,24
2776,14
2777,23
2778,79
2779,123
2780,3
2781,98
2782,20
2783,43
2784,182
2785,35
2786,98
2787,75
2788,36
2789,62
2790,17
2791,4
2792,36
2793,8
2794,49
2795,6
2796,118
2797,57
2798,176
2799,160
2800,32
2801,94
2802,7
2803,120
2804,80
2805,14
2806,86
2807,43
2808,4
2809,134
2810,4
2811,11
2812,31
2813,1
2814,57
2815,40
2816,1
2817,85
2818,32
2819,94
2820,80
2821,36
2822,11
2823,28
2824,24
2825,81
2826,3
2827,31
2828,5
2829,27
2830,102
2831,10
2832,29
2833,49
2834,33
2835,26
2836,11
2837,10
2838,110
2839,25
2840,28
2841,41
2842,33
2843,104
2844,114
2845,16
2846,15
2847,80
2848,26
2849,10
2850,28
2851,79
2852,78
2853,21
2854,17
2855,45
2856,160
2857,1
2858,6
2859,99
2860,56
2861,77
2862,103
2863,30
2864,2
2865,187
2866,32
2867,44
2868,79
2869,60
2870,44
2871,99
2872,22
2873,29
2874,96
2875,34
2876,82
2877,33
2878,50
2879,21
2880,71
2881,110
2882,5
2883,4
2884,3
2885,10
2886,56
2887,2
2888,32
2889,136
2890,1
2891,44
2892,45
2893,8
2894,66
2895,73
2896,61
2897,9
2898,30
2899,144
2900,13
2901,9
2902,25
2903,67
2904,13
2905,118
2906,78
2907,40
2908,197
2909,40
2910,33
2911,12
2912,23
2913,75
2914,94
2915,13
2916,49
2917,66
2918,13
2919,2
2920,2
2921,5
2922,20
2923,14
2924,206
2925,21
2926,30
2927,81
2928,17
2929,24
2930,76
2931,3
2932,16
2933,26
2934,14
2935,38
2936,12
2937,19
2938,10
2939,15
2940,44
2941,0
2942,278
2943,26
2944,37
2945,11
2946,59
2947,40
2948,4
2949,11
2950,13
2951,25
2952,10
2953,12
2954,49
2955,33
2956,117
2957,23
2958,65
2959,65
2960,129
2961,18
2962,13
2963,152
2964,21
2965,98
2966,62
2967,21
2968,26
2969,12
2970,157
2971,35
2972,12
2973,29
2974,6
2975,31
2976,135
2977,7
2978,70
2979,70
2980,134
2981,79
2982,8
2983,50
2984,88
2985,3
2986,38
2987,3
2988,3
2989,16
2990,6
2991,142
2992,52
2993,2
2994,21
2995,9
2996,0
2997,20
2998,4
2999,3
